Dataset,SW,T,CV,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T
38.0,,3.0,2.0,0.43439999999999995,0.44710122152227405,0.4483405863142705,0.4462472848788638,0.4178666690389774,0.418668120419642,,3.081376142501831,0.000999851226806612
39.0,,3.0,2.0,0.41700000000000004,0.4370955903445782,0.42939080218027587,0.43622089291724925,0.39861989293375333,0.4013079026450981,,3.1514167308807375,0.002180643081665012
40.0,,3.0,2.0,0.40299999999999997,0.41800238280238283,0.40742302419802423,0.4171269758019758,0.3824900877330444,0.3873178798049646,,9.71187340736389,0.003815774917602508
41.0,,3.0,2.0,0.3903999999999999,0.40514414352585076,0.4072674588284344,0.4047577517333615,0.3722282348525647,0.3748772788934683,,4.242239112854004,0.001272850036621068
42.0,,3.0,2.0,0.3946,0.40134293323143494,0.40255617398474536,0.4005238782381639,0.3715905691684108,0.3794277599529712,,4.073902559280396,0.00215711593627926
43.0,,3.0,2.0,0.3864,0.40157454308949325,0.4030640832036181,0.39979824826336446,0.36628645673731713,0.37134736561815573,,4.316973505020141,0.00266845703124996
44.0,,3.0,2.0,0.3942,0.4035295547629435,0.3953879050242686,0.40039033189033185,0.3661316193344761,0.3796400746344659,,4.123487415313721,0.0017300891876220398
45.0,,3.0,2.0,0.3768,0.38456734006734,0.38052464079130743,0.38286948853615516,0.35220578217791837,0.36215293279125355,,4.459054622650147,0.002688121795654264
46.0,,3.0,2.0,0.3848,0.39348410990512434,0.393734884385609,0.38969167241775926,0.36327908526382524,0.37073006296776884,,4.384660902023316,0.001321554183959944
47.0,,3.0,2.0,0.3722,0.3832259665506658,0.3790216143194866,0.3802799729821006,0.34877657353515323,0.3580454888046012,,4.250723285675049,0.0018060874938964561
48.0,,3.0,2.0,0.38040000000000007,0.38765075785941877,0.3834072999006509,0.38374332995609595,0.34962817315257866,0.3668056808360673,,4.558207616806031,0.002098712921142532
49.0,,3.0,2.0,0.36340000000000006,0.3770931962450634,0.3739239917552173,0.37385715003664416,0.3394815279382595,0.34989727301023726,,4.348804731369018,0.002289695739746048
50.0,,3.0,2.0,0.344,0.3604724377153458,0.35524969696969694,0.35727500721500716,0.3201473124261359,0.3303916290378249,,4.522408208847046,0.003473653793334932
51.0,,3.0,2.0,0.3514,0.3584432296887009,0.363893063407181,0.35382530967942727,0.326419404473522,0.3381306744407405,,4.437766904830933,0.00201536178588864
52.0,,3.0,2.0,0.3142,0.32793871411812586,0.32445608024454176,0.32306623931623935,0.29210420135420134,0.3005702372642007,,4.545518236160278,0.001885223388671848
53.0,,3.0,2.0,0.32799999999999996,0.34457194520446466,0.3461563363261477,0.33985831778284603,0.3070818107587509,0.31478332995511943,,4.662089071273804,0.00224082946777342
54.0,,3.0,2.0,0.3368,0.34987327778322347,0.3401727017838128,0.34523395740062407,0.30783856622494127,0.32401922357191554,,4.454840173721314,0.002302074432373016
55.0,,3.0,2.0,0.3072,0.32403541291381954,0.32372785527229964,0.3172516060071615,0.28467638633050646,0.29437681965614454,,4.742637996673584,0.002326984405517548
56.0,,3.0,2.0,0.32480000000000003,0.3370208941807977,0.32390546279117705,0.3321719645433931,0.29611687003472714,0.31234506941158247,,4.809251546859741,0.002127008438110336
57.0,,3.0,2.0,0.31360000000000005,0.3248588178900835,0.3184396578080788,0.3181177944862155,0.2859227887122624,0.3012057842386392,,4.682553052902222,0.0023275852203368877
58.0,,3.0,2.0,0.29460000000000003,0.3097156172793779,0.2942881939597003,0.30327469535908735,0.26614284968912916,0.28198501364067285,,4.986666479110718,0.002020034790039032
59.0,,3.0,2.0,0.29619999999999996,0.3057897921813941,0.306388287730193,0.30003944133663585,0.27093910781654446,0.2839518911166831,,4.330577259063721,0.0017666339874267201
60.0,,3.0,2.0,0.2894,0.29581137689831427,0.29683818817717117,0.2916060891399874,0.2610066077676247,0.2771165592902571,,4.864701309204102,0.000486373901367176
61.0,,3.0,2.0,0.3074,0.32922627993706155,0.3126270874238087,0.3215210382513661,0.2812959725156446,0.29569018349514703,,4.706750154495239,0.0021678256988525
62.0,,3.0,2.0,0.2944,0.31134707134329637,0.29479623634488783,0.30483891113293543,0.26688269149030647,0.2828091005895405,,5.13566554069519,0.0012708473205566197
63.0,,3.0,2.0,0.287,0.296290342035163,0.2898292396571966,0.2892115995741187,0.2581346339272606,0.27537863178572464,,4.729929866790772,0.0014049625396728438
64.0,,3.0,2.0,0.2878,0.30107962227718216,0.29042955168178375,0.2909267526455026,0.2597229552854553,0.276361117644863,,4.98257529258728,0.001460533142089836
